sales_id,date,dealer_id,model_id,units_sold,unit_price,gross_revenue,discount_pct,discount_amount,net_revenue,unit_cost,total_cost,profit,margin_pct
S23766,2025-07-09,D098,M06,1,51377.44,51377.44,0.0446,2291.43,49086.01,43225.17,43225.17,5860.84,0.1194
S23767,2025-07-09,D016,M01,18,20412.47,367424.46,0.0562,20649.25,346775.21,14748.04,265464.72,81310.49,0.2345
S23768,2025-07-09,D079,M02,16,19010.52,304168.32,0.0096,2920.02,301248.3,14582.7,233323.2,67925.1,0.2255
S23769,2025-07-09,D002,M01,14,21347.09,298859.26,0.0582,17393.61,281465.65,15440.94,216173.16,65292.49,0.232
S23770,2025-07-09,D039,M07,2,63181.87,126363.74,0.0333,4207.91,122155.83,41303.38,82606.76,39549.07,0.3238
S23771,2025-07-09,D092,M02,9,21590.59,194315.31,0.0261,5071.63,189243.68,16698.05,150282.45,38961.23,0.2059
S23772,2025-07-09,D035,M06,5,52927.83,264639.15,0.0744,19689.15,244950.0,44875.34,224376.7,20573.3,0.084
S23773,2025-07-09,D064,M02,11,21434.08,235774.88,0.0444,10468.4,225306.48,16279.15,179070.65,46235.83,0.2052
S23774,2025-07-09,D060,M04,10,48466.89,484668.9,0.0449,21761.63,462907.27,34356.08,343560.8,119346.47,0.2578
S23775,2025-07-09,D061,M04,5,41265.98,206329.9,0.0206,4250.4,202079.5,28475.79,142378.95,59700.55,0.2954
S23776,2025-07-09,D067,M04,6,36185.96,217115.76,0.0816,17716.65,199399.11,26748.41,160490.46,38908.65,0.1951
S23777,2025-07-09,D037,M07,2,68658.78,137317.56,0.0125,1716.47,135601.09,45559.39,91118.78,44482.31,0.328
S23778,2025-07-09,D036,M01,6,20769.1,124614.6,0.1052,13109.46,111505.14,15774.01,94644.06,16861.08,0.1512
S23779,2025-07-09,D047,M02,19,25603.23,486461.37,0.0599,29139.04,457322.33,19285.87,366431.53,90890.8,0.1987
S23780,2025-07-09,D002,M03,11,34324.69,377571.59,0.0814,30734.33,346837.26,24251.77,266769.47,80067.79,0.2309
S23781,2025-07-09,D084,M02,19,20485.32,389221.08,0.0128,4982.03,384239.05,15279.96,290319.24,93919.81,0.2444
S23782,2025-07-09,D059,M04,5,42748.22,213741.1,0.0694,14833.63,198907.47,29515.24,147576.2,51331.27,0.2581
S23783,2025-07-09,D045,M01,6,19683.3,118099.8,0.0223,2633.63,115466.17,15229.12,91374.72,24091.45,0.2086
S23784,2025-07-09,D034,M07,2,55761.36,111522.72,0.024,2676.55,108846.17,37602.71,75205.42,33640.75,0.3091
S23785,2025-07-09,D056,M05,3,27227.31,81681.93,0.1264,10324.6,71357.33,21584.24,64752.72,6604.61,0.0926
S23786,2025-07-09,D034,M03,12,31548.08,378576.96,0.023,8707.27,369869.69,23241.5,278898.0,90971.69,0.246
S23787,2025-07-09,D091,M03,2,33146.74,66293.48,0.0621,4116.83,62176.65,23233.53,46467.06,15709.59,0.2527
S23788,2025-07-09,D016,M02,17,24646.14,418984.38,0.0257,10767.9,408216.48,19038.3,323651.1,84565.38,0.2072
S23789,2025-07-09,D085,M07,4,57402.51,229610.04,0.0245,5625.45,223984.59,38049.87,152199.48,71785.11,0.3205
S23790,2025-07-09,D033,M06,4,43909.87,175639.48,0.0554,9730.43,165909.05,36837.38,147349.52,18559.53,0.1119
S23791,2025-07-09,D016,M06,4,54535.41,218141.64,0.0404,8812.92,209328.72,44647.98,178591.92,30736.8,0.1468
S23792,2025-07-09,D048,M06,5,54166.92,270834.6,0.0323,8747.96,262086.64,45017.61,225088.05,36998.59,0.1412
S23793,2025-07-09,D029,M02,6,22230.73,133384.38,0.0497,6629.2,126755.18,16616.06,99696.36,27058.82,0.2135
S23794,2025-07-09,D097,M02,5,24769.76,123848.8,0.0557,6898.38,116950.42,18447.68,92238.4,24712.02,0.2113
S23795,2025-07-09,D081,M05,9,24539.06,220851.54,0.036,7950.66,212900.88,18480.25,166322.25,46578.63,0.2188
S23796,2025-07-09,D048,M07,3,71132.06,213396.18,0.0172,3670.41,209725.77,47665.15,142995.45,66730.32,0.3182
S23797,2025-07-09,D097,M04,3,35412.37,106237.11,0.055,5843.04,100394.07,24189.39,72568.17,27825.9,0.2772
S23798,2025-07-09,D050,M03,6,37118.57,222711.42,0.0512,11402.82,211308.6,25994.65,155967.9,55340.7,0.2619
S23799,2025-07-09,D074,M05,4,25037.2,100148.8,0.0675,6760.04,93388.76,19823.48,79293.92,14094.84,0.1509
S23800,2025-07-09,D037,M05,2,31580.22,63160.44,0.0603,3808.57,59351.87,25047.69,50095.38,9256.49,0.156
S23801,2025-07-09,D005,M03,7,29962.64,209738.48,0.1646,34522.95,175215.53,21378.76,149651.32,25564.21,0.1459
S23802,2025-07-09,D020,M01,4,19981.32,79925.28,0.0273,2181.96,77743.32,15369.0,61476.0,16267.32,0.2092
S23803,2025-07-09,D074,M02,12,22579.77,270957.24,0.0577,15634.23,255323.01,17518.63,210223.56,45099.45,0.1766
S23804,2025-07-09,D062,M02,11,24414.99,268564.89,0.0531,14260.8,254304.09,18131.58,199447.38,54856.71,0.2157
S23805,2025-07-09,D070,M01,14,20374.74,285246.36,0.074,21108.23,264138.13,15185.84,212601.76,51536.37,0.1951
S23806,2025-07-09,D092,M03,3,31534.23,94602.69,0.0391,3698.97,90903.72,23013.39,69040.17,21863.55,0.2405
S23807,2025-07-09,D041,M04,9,42078.36,378705.24,0.0214,8104.29,370600.95,29909.63,269186.67,101414.28,0.2736
S23808,2025-07-09,D002,M07,4,60155.18,240620.72,0.0589,14172.56,226448.16,41225.43,164901.72,61546.44,0.2718
S23809,2025-07-09,D094,M04,4,44072.27,176289.08,0.1241,21877.47,154411.61,30892.13,123568.52,30843.09,0.1997
S23810,2025-07-09,D068,M01,5,20521.56,102607.8,0.0188,1929.03,100678.77,14881.02,74405.1,26273.67,0.261
S23811,2025-07-09,D072,M07,2,64243.75,128487.5,0.0238,3058.0,125429.5,41619.12,83238.24,42191.26,0.3364
S23812,2025-07-09,D023,M05,6,29302.79,175816.74,0.0574,10091.88,165724.86,22622.78,135736.68,29988.18,0.181
S23813,2025-07-09,D090,M05,3,28242.3,84726.9,0.0639,5414.05,79312.85,22371.17,67113.51,12199.34,0.1538
S23814,2025-07-09,D020,M06,2,47455.91,94911.82,0.0348,3302.93,91608.89,38163.35,76326.7,15282.19,0.1668
S23815,2025-07-09,D052,M01,6,20335.53,122013.18,0.0,0.0,122013.18,15213.76,91282.56,30730.62,0.2519
S23816,2025-07-09,D014,M06,2,43126.75,86253.5,0.0544,4692.19,81561.31,36865.98,73731.96,7829.35,0.096
S23817,2025-07-09,D015,M05,7,25642.22,179495.54,0.062,11128.72,168366.82,19569.0,136983.0,31383.82,0.1864
S23818,2025-07-09,D065,M03,7,31738.46,222169.22,0.0383,8509.08,213660.14,23234.6,162642.2,51017.94,0.2388
S23819,2025-07-09,D079,M02,15,21332.03,319980.45,0.0033,1055.94,318924.51,15639.52,234592.8,84331.71,0.2644
S23820,2025-07-09,D081,M01,12,18062.64,216751.68,0.0245,5310.42,211441.26,13624.02,163488.24,47953.02,0.2268
S23821,2025-07-09,D010,M04,6,35849.49,215096.94,0.054,11615.23,203481.71,24998.47,149990.82,53490.89,0.2629
S23822,2025-07-09,D041,M07,3,71889.97,215669.91,0.0275,5930.92,209738.99,47901.18,143703.54,66035.45,0.3148
S23823,2025-07-09,D057,M04,2,43272.88,86545.76,0.0,0.0,86545.76,29772.61,59545.22,27000.54,0.312
S23824,2025-07-09,D017,M04,10,44646.64,446466.4,0.1203,53709.91,392756.49,32164.54,321645.4,71111.09,0.1811
S23825,2025-07-09,D024,M04,7,39305.93,275141.51,0.0448,12326.34,262815.17,26822.91,187760.37,75054.8,0.2856
S23826,2025-07-10,D033,M07,2,66792.42,133584.84,0.0496,6625.81,126959.03,44328.98,88657.96,38301.07,0.3017
S23827,2025-07-10,D036,M06,4,55352.4,221409.6,0.07,15498.67,205910.93,44441.72,177766.88,28144.05,0.1367
S23828,2025-07-10,D034,M06,5,44776.66,223883.3,0.0347,7768.75,216114.55,36397.32,181986.6,34127.95,0.1579
S23829,2025-07-10,D013,M05,3,30108.78,90326.34,0.0537,4850.52,85475.82,23562.91,70688.73,14787.09,0.173
S23830,2025-07-10,D061,M06,3,45521.9,136565.7,0.0201,2744.97,133820.73,36904.49,110713.47,23107.26,0.1727
S23831,2025-07-10,D069,M03,8,33021.3,264170.4,0.0366,9668.64,254501.76,24029.27,192234.16,62267.6,0.2447
S23832,2025-07-10,D026,M03,7,33901.63,237311.41,0.1662,39441.16,197870.25,23596.8,165177.6,32692.65,0.1652
S23833,2025-07-10,D014,M05,2,30596.95,61193.9,0.0784,4797.6,56396.3,22984.16,45968.32,10427.98,0.1849
S23834,2025-07-10,D099,M07,2,55397.41,110794.82,0.0538,5960.76,104834.06,35711.59,71423.18,33410.88,0.3187
S23835,2025-07-10,D079,M04,12,39779.84,477358.08,0.0383,18282.81,459075.27,29367.09,352405.08,106670.19,0.2324
S23836,2025-07-10,D060,M06,4,47810.32,191241.28,0.0375,7171.55,184069.73,41527.94,166111.76,17957.97,0.0976
S23837,2025-07-10,D080,M01,7,18175.31,127227.17,0.039,4961.86,122265.31,14135.44,98948.08,23317.23,0.1907
S23838,2025-07-10,D039,M07,4,65835.08,263340.32,0.0082,2159.39,261180.93,43357.89,173431.56,87749.37,0.336
S23839,2025-07-10,D006,M04,11,37955.95,417515.45,0.1287,53734.24,363781.21,27831.47,306146.17,57635.04,0.1584
S23840,2025-07-10,D085,M03,10,30562.51,305625.1,0.0632,19315.51,286309.59,21743.89,217438.9,68870.69,0.2405
S23841,2025-07-10,D092,M06,1,44642.03,44642.03,0.0315,1406.22,43235.81,38977.37,38977.37,4258.44,0.0985
S23842,2025-07-10,D043,M07,4,69965.73,279862.92,0.0147,4113.98,275748.94,44782.05,179128.2,96620.74,0.3504
S23843,2025-07-10,D065,M02,5,23568.77,117843.85,0.0511,6021.82,111822.03,17744.85,88724.25,23097.78,0.2066
S23844,2025-07-10,D099,M07,2,62993.2,125986.4,0.0789,9940.33,116046.07,41358.06,82716.12,33329.95,0.2872
S23845,2025-07-10,D086,M02,14,21496.07,300944.98,0.1534,46164.96,254780.02,15968.87,223564.18,31215.84,0.1225
S23846,2025-07-10,D050,M04,10,46991.24,469912.4,0.0623,29275.54,440636.86,34705.41,347054.1,93582.76,0.2124
S23847,2025-07-10,D078,M02,9,22527.94,202751.46,0.1407,28527.13,174224.33,17397.26,156575.34,17648.99,0.1013
S23848,2025-07-10,D028,M02,20,21659.37,433187.4,0.0472,20446.45,412740.95,15754.62,315092.4,97648.55,0.2366
S23849,2025-07-10,D039,M06,1,45650.57,45650.57,0.016,730.41,44920.16,36706.57,36706.57,8213.59,0.1828
S23850,2025-07-10,D100,M03,5,28500.84,142504.2,0.0151,2151.81,140352.39,20186.02,100930.1,39422.29,0.2809
S23851,2025-07-10,D010,M07,2,66929.65,133859.3,0.0311,4163.02,129696.28,46070.57,92141.14,37555.14,0.2896
S23852,2025-07-10,D081,M03,14,31738.87,444344.18,0.0198,8798.01,435546.17,22601.29,316418.06,119128.11,0.2735
S23853,2025-07-10,D079,M04,12,37138.31,445659.72,0.0192,8556.67,437103.05,27030.87,324370.44,112732.61,0.2579
S23854,2025-07-10,D012,M02,20,20068.66,401373.2,0.0988,39655.67,361717.53,14508.35,290167.0,71550.53,0.1978
S23855,2025-07-10,D031,M02,15,21350.22,320253.3,0.0413,13226.46,307026.84,16071.3,241069.5,65957.34,0.2148
S23856,2025-07-10,D047,M05,2,30657.32,61314.64,0.027,1655.5,59659.14,23091.42,46182.84,13476.3,0.2259
S23857,2025-07-10,D001,M03,8,31238.19,249905.52,0.1647,41159.44,208746.08,22782.6,182260.8,26485.28,0.1269
S23858,2025-07-10,D049,M04,10,42770.76,427707.6,0.1235,52821.89,374885.71,30798.93,307989.3,66896.41,0.1784
S23859,2025-07-10,D024,M05,2,30565.21,61130.42,0.0539,3294.93,57835.49,24214.99,48429.98,9405.51,0.1626
S23860,2025-07-10,D070,M02,3,24393.86,73181.58,0.0832,6088.71,67092.87,18313.64,54940.92,12151.95,0.1811
S23861,2025-07-10,D011,M03,4,33969.28,135877.12,0.0633,8601.02,127276.1,24082.57,96330.28,30945.82,0.2431
S23862,2025-07-10,D069,M02,11,22522.88,247751.68,0.0266,6590.19,241161.49,16428.85,180717.35,60444.14,0.2506
S23863,2025-07-10,D075,M02,12,18803.16,225637.92,0.0378,8529.11,217108.81,13827.22,165926.64,51182.17,0.2357
S23864,2025-07-10,D050,M05,6,29133.27,174799.62,0.0285,4981.79,169817.83,22677.01,136062.06,33755.77,0.1988
S23865,2025-07-10,D010,M03,2,34354.62,68709.24,0.0589,4046.97,64662.27,23516.07,47032.14,17630.13,0.2726
S23866,2025-07-10,D083,M06,4,40166.53,160666.12,0.0103,1654.86,159011.26,34148.7,136594.8,22416.46,0.141
S23867,2025-07-10,D055,M02,5,24447.92,122239.6,0.0,0.0,122239.6,18317.64,91588.2,30651.4,0.2507
S23868,2025-07-10,D054,M03,9,30861.45,277753.05,0.0504,13998.75,263754.3,22785.47,205069.23,58685.07,0.2225
S23869,2025-07-10,D003,M07,1,61669.99,61669.99,0.1057,6518.52,55151.47,40765.77,40765.77,14385.7,0.2608
S23870,2025-07-10,D037,M02,10,23035.0,230350.0,0.0578,13314.23,217035.77,17339.92,173399.2,43636.57,0.2011
S23871,2025-07-10,D052,M01,16,21321.3,341140.8,0.0331,11291.76,329849.04,15939.63,255034.08,74814.96,0.2268
S23872,2025-07-10,D003,M01,14,19684.5,275583.0,0.1607,44286.19,231296.81,14190.82,198671.48,32625.33,0.1411
S23873,2025-07-10,D040,M07,3,71890.23,215670.69,0.0109,2350.81,213319.88,48886.53,146659.59,66660.29,0.3125
S23874,2025-07-10,D085,M04,12,36723.29,440679.48,0.0305,13440.72,427238.76,25340.41,304084.92,123153.84,0.2883
S23875,2025-07-10,D030,M05,3,28466.83,85400.49,0.062,5294.83,80105.66,21493.81,64481.43,15624.23,0.195
S23876,2025-07-10,D037,M04,3,47056.63,141169.89,0.0319,4503.32,136666.57,32195.26,96585.78,40080.79,0.2933
S23877,2025-07-10,D085,M05,6,24587.85,147527.1,0.0383,5650.29,141876.81,18888.37,113330.22,28546.59,0.2012
S23878,2025-07-10,D078,M06,2,50304.06,100608.12,0.0539,5422.78,95185.34,41933.16,83866.32,11319.02,0.1189
S23879,2025-07-10,D079,M04,10,40040.98,400409.8,0.0126,5045.16,395364.64,27381.7,273817.0,121547.64,0.3074
S23880,2025-07-10,D005,M02,16,24449.95,391199.2,0.1594,62357.15,328842.05,18367.3,293876.8,34965.25,0.1063
S23881,2025-07-10,D098,M06,1,47051.93,47051.93,0.0617,2903.1,44148.83,39808.42,39808.42,4340.41,0.0983
S23882,2025-07-10,D027,M05,8,26276.82,210214.56,0.0651,13684.97,196529.59,20175.75,161406.0,35123.59,0.1787
S23883,2025-07-10,D088,M04,12,33981.3,407775.6,0.0358,14598.37,393177.23,24212.1,290545.2,102632.03,0.261
S23884,2025-07-10,D079,M07,3,59533.93,178601.79,0.007,1250.21,177351.58,39705.57,119116.71,58234.87,0.3284
S23885,2025-07-10,D092,M01,4,21026.12,84104.48,0.0536,4508.0,79596.48,16097.3,64389.2,15207.28,0.1911
S23886,2025-07-10,D021,M01,12,21008.9,252106.8,0.1204,30353.66,221753.14,15505.22,186062.64,35690.5,0.1609
S23887,2025-07-10,D025,M04,8,36092.45,288739.6,0.0735,21222.36,267517.24,26366.21,210929.68,56587.56,0.2115
S23888,2025-07-10,D042,M03,5,32708.34,163541.7,0.014,2289.58,161252.12,22419.13,112095.65,49156.47,0.3048
S23889,2025-07-10,D043,M07,1,65183.39,65183.39,0.0125,814.79,64368.6,41154.51,41154.51,23214.09,0.3606
S23890,2025-07-10,D008,M04,12,37360.75,448329.0,0.0564,25285.76,423043.24,26466.34,317596.08,105447.16,0.2493
S23891,2025-07-10,D001,M07,4,66430.69,265722.76,0.0741,19690.06,246032.7,43202.26,172809.04,73223.66,0.2976
S23892,2025-07-10,D083,M07,1,63640.78,63640.78,0.0217,1381.0,62259.78,40051.61,40051.61,22208.17,0.3567
S23893,2025-07-10,D025,M03,3,34373.38,103120.14,0.0564,5815.98,97304.16,24092.89,72278.67,25025.49,0.2572
S23894,2025-07-11,D003,M04,9,38712.79,348415.11,0.1062,37001.68,311413.43,28347.75,255129.75,56283.68,0.1807
S23895,2025-07-11,D003,M02,17,24881.02,422977.34,0.1661,70256.54,352720.8,18235.95,310011.15,42709.65,0.1211
S23896,2025-07-11,D023,M07,2,64156.65,128313.3,0.0371,4760.42,123552.88,40635.99,81271.98,42280.9,0.3422
S23897,2025-07-11,D042,M07,2,70967.92,141935.84,0.0,0.0,141935.84,45232.94,90465.88,51469.96,0.3626
S23898,2025-07-11,D087,M02,12,18730.99,224771.88,0.0189,4248.19,220523.69,13634.26,163611.12,56912.57,0.2581
S23899,2025-07-11,D024,M03,2,30205.68,60411.36,0.0456,2754.76,57656.6,22085.7,44171.4,13485.2,0.2339
S23900,2025-07-11,D003,M02,10,22311.96,223119.6,0.1724,38465.82,184653.78,16159.84,161598.4,23055.38,0.1249
S23901,2025-07-11,D055,M03,3,33679.69,101039.07,0.0054,545.61,100493.46,24305.91,72917.73,27575.73,0.2744
S23902,2025-07-11,D065,M02,14,22233.13,311263.82,0.0552,17181.76,294082.06,17057.84,238809.76,55272.3,0.1879
S23903,2025-07-11,D028,M02,13,23114.47,300488.11,0.0599,17999.24,282488.87,17372.43,225841.59,56647.28,0.2005
S23904,2025-07-11,D072,M03,4,34734.59,138938.36,0.0293,4070.89,134867.47,25559.42,102237.68,32629.79,0.2419
S23905,2025-07-11,D085,M02,24,21611.82,518683.68,0.0378,19606.24,499077.44,15712.55,377101.2,121976.24,0.2444
S23906,2025-07-11,D081,M05,2,23092.95,46185.9,0.0156,720.5,45465.4,18126.51,36253.02,9212.38,0.2026
S23907,2025-07-11,D008,M01,18,21145.88,380625.84,0.0792,30145.57,350480.27,16098.8,289778.4,60701.87,0.1732
S23908,2025-07-11,D028,M01,6,18143.49,108860.94,0.0206,2242.54,106618.4,13689.68,82138.08,24480.32,0.2296
S23909,2025-07-11,D055,M02,12,26254.47,315053.64,0.0151,4757.31,310296.33,20097.58,241170.96,69125.37,0.2228
S23910,2025-07-11,D007,M03,4,34116.4,136465.6,0.0671,9156.84,127308.76,23821.72,95286.88,32021.88,0.2515
S23911,2025-07-11,D022,M02,13,24948.45,324329.85,0.146,47352.16,276977.69,18455.45,239920.85,37056.84,0.1338
S23912,2025-07-11,D085,M06,4,46575.11,186300.44,0.0273,5086.0,181214.44,37853.95,151415.8,29798.64,0.1644
S23913,2025-07-11,D057,M03,6,36869.12,221214.72,0.0021,464.55,220750.17,26195.32,157171.92,63578.25,0.288
S23914,2025-07-11,D068,M02,3,20496.48,61489.44,0.011,676.38,60813.06,15031.42,45094.26,15718.8,0.2585
S23915,2025-07-11,D019,M01,18,18687.84,336381.12,0.0671,22571.17,313809.95,13764.44,247759.92,66050.03,0.2105
S23916,2025-07-11,D016,M05,2,25735.53,51471.06,0.0322,1657.37,49813.69,19835.15,39670.3,10143.39,0.2036
S23917,2025-07-11,D086,M01,16,19743.35,315893.6,0.1154,36454.12,279439.48,14884.91,238158.56,41280.92,0.1477
S23918,2025-07-11,D054,M05,2,29343.18,58686.36,0.0531,3116.25,55570.11,22515.58,45031.16,10538.95,0.1897
S23919,2025-07-11,D041,M01,14,23486.81,328815.34,0.0594,19531.63,309283.71,17336.96,242717.44,66566.27,0.2152
S23920,2025-07-11,D091,M05,4,26522.71,106090.84,0.0394,4179.98,101910.86,20931.92,83727.68,18183.18,0.1784
S23921,2025-07-11,D081,M02,11,19785.29,217638.19,0.0389,8466.13,209172.06,14771.55,162487.05,46685.01,0.2232
S23922,2025-07-11,D031,M07,4,71908.19,287632.76,0.0386,11102.62,276530.14,49171.07,196684.28,79845.86,0.2887
S23923,2025-07-11,D042,M02,19,24096.59,457835.21,0.0268,12269.98,445565.23,18466.47,350862.93,94702.3,0.2125
S23924,2025-07-11,D029,M05,2,29166.94,58333.88,0.0362,2111.69,56222.19,22606.34,45212.68,11009.51,0.1958
S23925,2025-07-11,D057,M06,1,47479.79,47479.79,0.0,0.0,47479.79,40389.21,40389.21,7090.58,0.1493
S23926,2025-07-11,D039,M05,7,28678.82,200751.74,0.0422,8471.72,192280.02,21937.77,153564.39,38715.63,0.2014
S23927,2025-07-11,D036,M06,3,51213.98,153641.94,0.0697,10708.84,142933.1,44870.83,134612.49,8320.61,0.0582
S23928,2025-07-11,D051,M01,18,22385.25,402934.5,0.0268,10798.64,392135.86,16817.96,302723.28,89412.58,0.228
S23929,2025-07-11,D016,M02,10,22495.64,224956.4,0.0535,12035.17,212921.23,17292.79,172927.9,39993.33,0.1878
S23930,2025-07-11,D013,M05,6,30809.75,184858.5,0.0213,3937.49,180921.01,23691.55,142149.3,38771.71,0.2143
S23931,2025-07-11,D087,M07,1,63391.23,63391.23,0.0189,1198.09,62193.14,42588.88,42588.88,19604.26,0.3152
S23932,2025-07-11,D002,M07,2,64769.25,129538.5,0.0633,8199.79,121338.71,43270.58,86541.16,34797.55,0.2868
S23933,2025-07-11,D029,M07,3,68303.23,204909.69,0.0296,6065.33,198844.36,46499.58,139498.74,59345.62,0.2985
S23934,2025-07-11,D090,M07,4,53368.91,213475.64,0.0449,9585.06,203890.58,34678.02,138712.08,65178.5,0.3197
S23935,2025-07-11,D046,M06,1,49781.45,49781.45,0.0134,667.07,49114.38,40628.14,40628.14,8486.24,0.1728
S23936,2025-07-14,D075,M06,4,50461.28,201845.12,0.0299,6035.17,195809.95,41417.48,165669.92,30140.03,0.1539
S23937,2025-07-14,D067,M04,3,39747.34,119242.02,0.116,13832.07,105409.95,28076.96,84230.88,21179.07,0.2009
S23938,2025-07-14,D095,M06,2,51332.42,102664.84,0.0499,5122.98,97541.86,41645.44,83290.88,14250.98,0.1461
S23939,2025-07-14,D083,M02,23,22931.31,527420.13,0.0413,21782.45,505637.68,17770.09,408712.07,96925.61,0.1917
S23940,2025-07-14,D063,M01,14,18291.29,256078.06,0.075,19205.85,236872.21,13349.39,186891.46,49980.75,0.211
S23941,2025-07-14,D042,M06,5,52927.15,264635.75,0.0,0.0,264635.75,45493.88,227469.4,37166.35,0.1404
S23942,2025-07-14,D098,M06,2,49870.87,99741.74,0.0458,4568.17,95173.57,42653.07,85306.14,9867.43,0.1037
S23943,2025-07-14,D030,M06,1,48257.23,48257.23,0.0539,2601.06,45656.17,40818.45,40818.45,4837.72,0.106
S23944,2025-07-14,D070,M05,2,31608.51,63217.02,0.0412,2604.54,60612.48,24909.9,49819.8,10792.68,0.1781
S23945,2025-07-14,D018,M04,6,42880.58,257283.48,0.1476,37975.04,219308.44,30578.15,183468.9,35839.54,0.1634
S23946,2025-07-14,D012,M05,5,26447.8,132239.0,0.087,11504.79,120734.21,20449.82,102249.1,18485.11,0.1531
S23947,2025-07-14,D050,M04,10,39663.46,396634.6,0.0546,21656.25,374978.35,28294.26,282942.6,92035.75,0.2454
S23948,2025-07-14,D073,M05,2,29430.08,58860.16,0.0365,2148.4,56711.76,22400.19,44800.38,11911.38,0.21
S23949,2025-07-14,D027,M07,3,68249.97,204749.91,0.0513,10503.67,194246.24,46200.24,138600.72,55645.52,0.2865
S23950,2025-07-14,D019,M04,7,37491.82,262442.74,0.0911,23908.53,238534.21,26574.86,186024.02,52510.19,0.2201
S23951,2025-07-14,D045,M06,2,52879.67,105759.34,0.0019,200.94,105558.4,45194.99,90389.98,15168.42,0.1437
S23952,2025-07-14,D087,M07,2,55514.32,111028.64,0.0012,133.23,110895.41,35704.84,71409.68,39485.73,0.3561
S23953,2025-07-14,D033,M02,8,23725.31,189802.48,0.0661,12545.94,177256.54,18209.53,145676.24,31580.3,0.1782
S23954,2025-07-14,D042,M04,10,42818.87,428188.7,0.0,0.0,428188.7,29984.64,299846.4,128342.3,0.2997
S23955,2025-07-14,D019,M03,10,28450.94,284509.4,0.0845,24041.04,260468.36,20567.13,205671.3,54797.06,0.2104
S23956,2025-07-14,D036,M07,2,61895.74,123791.48,0.0719,8900.61,114890.87,38921.03,77842.06,37048.81,0.3225
S23957,2025-07-14,D011,M03,2,28168.96,56337.92,0.0522,2940.84,53397.08,19549.78,39099.56,14297.52,0.2678
S23958,2025-07-14,D014,M07,2,63265.88,126531.76,0.0674,8528.24,118003.52,42185.36,84370.72,33632.8,0.285
S23959,2025-07-14,D019,M01,9,18444.56,166001.04,0.0938,15570.9,150430.14,14281.95,128537.55,21892.59,0.1455
S23960,2025-07-14,D060,M07,2,67962.8,135925.6,0.0233,3167.07,132758.53,47100.9,94201.8,38556.73,0.2904
S23961,2025-07-14,D096,M03,5,28994.99,144974.95,0.0608,8814.48,136160.47,20443.81,102219.05,33941.42,0.2493
S23962,2025-07-14,D086,M02,12,22115.1,265381.2,0.1607,42646.76,222734.44,17183.47,206201.64,16532.8,0.0742
S23963,2025-07-14,D095,M01,2,21300.13,42600.26,0.1113,4741.41,37858.85,15356.36,30712.72,7146.13,0.1888
S23964,2025-07-14,D020,M02,6,20920.37,125522.22,0.0434,5447.66,120074.56,15883.04,95298.24,24776.32,0.2063
S23965,2025-07-14,D092,M02,4,20154.46,80617.84,0.048,3869.66,76748.18,14618.34,58473.36,18274.82,0.2381
S23966,2025-07-14,D094,M04,4,38523.59,154094.36,0.082,12635.74,141458.62,26470.01,105880.04,35578.58,0.2515
S23967,2025-07-14,D032,M06,4,54842.61,219370.44,0.0635,13930.02,205440.42,46462.01,185848.04,19592.38,0.0954
S23968,2025-07-14,D082,M02,15,21071.34,316070.1,0.1051,33218.97,282851.13,15780.26,236703.9,46147.23,0.1632
S23969,2025-07-14,D007,M04,9,40576.54,365188.86,0.0514,18770.71,346418.15,29684.59,267161.31,79256.84,0.2288
S23970,2025-07-14,D019,M02,6,23002.14,138012.84,0.0933,12876.6,125136.24,17163.85,102983.1,22153.14,0.177
